"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Lamwo","49772",null,null,"0","ADM2","Lamwo","49772","UGA0512349772","2022","170462","24206","51480","88811","Endemic (under MDA)","140188","140188","130263","92.920000000000002","12","1","1","8","8","92.920000000000002","1","1","8","3","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Luuka","49773",null,null,"0","ADM2","Luuka","49773","UGA0512549773","2022","307044","43600","92727","159970","Non-endemic","0","0","0","0.0","3","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Luwero","49774",null,null,"0","ADM2","Luwero","49774","UGA0512449774","2022","581086","82514","175488","302746","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Lwengo","49775",null,null,"0","ADM2","Lwengo","49775","UGA0512449775","2022","350274","49739","105783","182493","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Lyantonde","49776",null,null,"0","ADM2","Lyantonde","49776","UGA0512449776","2022","120259","17077","36318","62655","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","MANAFWA","49777",null,null,"0","ADM2","MANAFWA","49777","UGA0512549777","2022","214014","30390","64632","111501","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","MASINDI","49778",null,null,"0","ADM2","MASINDI","49778","UGA0512649778","2022","402900","57212","121676","209911","Endemic (under post-intervention surveillance)","0","0","0","0.0","21","0","0","4","3","0.0","0","0","4","2","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","MAYUGE","49779",null,null,"0","ADM2","MAYUGE","49779","UGA0512549779","2022","609338","86526","184020","317465","Non-endemic","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","MBALE","49780",null,null,"0","ADM2","MBALE","49780","UGA0512549780","2022","626668","88987","189254","326494","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","MOROTO","49781",null,null,"0","ADM2","MOROTO","49781","UGA0512349781","2022","132935","18877","40146","69259","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","MOYO","49782",null,null,"0","ADM2","MOYO","49782","UGA0512349782","2022","119981","17037","36234","62510","Endemic (under MDA)","92958","92958","90130","96.959999999999994","23","1","1","8","8","96.959999999999994","1","1","8","8","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","MUKONO","49783",null,null,"0","ADM2","MUKONO","49783","UGA0512449783","2022","762754","108311","230352","397395","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Maracha/Teregago","49784",null,null,"0","ADM2","Maracha/Teregago","49784","UGA0512349784","2022","236752","33619","71499","123348","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Masaka","49785",null,null,"0","ADM2","Masaka","49785","UGA0512449785","2022","377230","53567","113923","196537","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Mbarara","49786",null,null,"0","ADM2","Mbarara","49786","UGA0512649786","2022","439705","62438","132791","229086","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Mitooma","49787",null,null,"0","ADM2","Mitooma","49787","UGA0512649787","2022","235917","33500","71247","122913","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Mityana","49788",null,null,"0","ADM2","Mityana","49788","UGA0512449788","2022","421254","59818","127219","219473","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Mpigi","49789",null,null,"0","ADM2","Mpigi","49789","UGA0512449789","2022","319834","45416","96590","166634","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Mubende","49790",null,null,"0","ADM2","Mubende","49790","UGA0512449790","2022","525893","74677","158820","273990","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","NAKASONGOLA","49791",null,null,"0","ADM2","NAKASONGOLA","49791","UGA0512449791","2022","231264","32839","69842","120489","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","NAMUTUMBA","49792",null,null,"0","ADM2","NAMUTUMBA","49792","UGA0512549792","2022","322056","45732","97261","167791","Non-endemic","0","0","0","0.0","6","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","NEBBI","49793",null,null,"0","ADM2","NEBBI","49793","UGA0512349793","2022","301708","42843","91116","157190","Endemic (under post-intervention surveillance)","0","0","0","0.0","21","0","0","5","4","0.0","0","0","5","5","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Nakapiripirit","49794",null,null,"0","ADM2","Nakapiripirit","49794","UGA0512349794","2022","127184","18060","38410","66263","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Nakaseke","49795",null,null,"0","ADM2","Nakaseke","49795","UGA0512449795","2022","251410","35700","75926","130985","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Namaingo","49796",null,null,"0","ADM2","Namaingo","49796","UGA0512549796","2022","283865","40309","85727","147894","Non-endemic","0","0","0","0.0","4","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Napak","49797",null,null,"0","ADM2","Napak","49797","UGA0512349797","2022","184669","26223","55770","96213","Non-endemic","0","0","0","0.0","2","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Ngora","49798",null,null,"0","ADM2","Ngora","49798","UGA0512549798","2022","181194","25730","54721","94402","Non-endemic","0","0","0","0.0","2","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Ntoroko","49799",null,null,"0","ADM2","Ntoroko","49799","UGA0512649799","2022","84468","11994","25509","44008","Non-endemic","0","0","0","0.0","1","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Ntungamo","49800",null,null,"0","ADM2","Ntungamo","49800","UGA0512649800","2022","622250","88360","187920","324192","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Nwoya","49801",null,null,"0","ADM2","Nwoya","49801","UGA0512349801","2022","162889","23130","49192","84865","Endemic (under MDA)","190389","190389","174912","91.870000000000005","23","1","1","8","8","91.870000000000005","1","1","8","7","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","OYAM","49802",null,null,"0","ADM2","OYAM","49802","UGA0512349802","2022","493410","70064","149010","257067","Endemic (under MDA)","25635","25635","22231","86.719999999999999","23","1","1","8","8","86.719999999999999","1","1","8","7","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Otuke","49803",null,null,"0","ADM2","Otuke","49803","UGA0512349803","2022","134306","19071","40560","69973","Non-endemic","0","0","0","0.0","2","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","PALLISA","49804",null,null,"0","ADM2","PALLISA","49804","UGA0512549804","2022","307473","43661","92857","160193","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Pader","49805",null,null,"0","ADM2","Pader","49805","UGA0512349805","2022","233639","33177","70559","121726","Endemic (under MDA)","187485","187485","181352","96.730000000000004","12","1","1","8","8","96.730000000000004","1","1","8","7","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","RUKUNGIRI","49806",null,null,"0","ADM2","RUKUNGIRI","49806","UGA0512649806","2022","407651","57886","123111","212386","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Rakai","49807",null,null,"0","ADM2","Rakai","49807","UGA0512449807","2022","452827","64301","136754","235923","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Rubirizi","49808",null,null,"0","ADM2","Rubirizi","49808","UGA0512649808","2022","164403","23345","49650","85654","Non-endemic","0","0","0","0.0","15","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","SIRONKO","49809",null,null,"0","ADM2","SIRONKO","49809","UGA0512549809","2022","313641","44537","94720","163407","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","SOROTI","49810",null,null,"0","ADM2","SOROTI","49810","UGA0512549810","2022","377875","53658","114118","196873","Non-endemic","0","0","0","0.0","6","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Sembabule","49811",null,null,"0","ADM2","Sembabule","49811","UGA0512449811","2022","321720","45684","97159","167616","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Serere","49812",null,null,"0","ADM2","Serere","49812","UGA0512549812","2022","360680","51217","108925","187914","Non-endemic","0","0","0","0.0","3","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Sheema","49813",null,null,"0","ADM2","Sheema","49813","UGA0512649813","2022","269231","38231","81308","140269","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Tororo","49814",null,null,"0","ADM2","Tororo","49814","UGA0512549814","2022","669372","95051","202150","348743","Non-endemic","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","WAKISO","49815",null,null,"0","ADM2","WAKISO","49815","UGA0512449815","2022","2553090","362539","771033","1330160","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","YUMBE","49816",null,null,"0","ADM2","YUMBE","49816","UGA0512349816","2022","617484","87683","186480","321709","Endemic (under post-intervention surveillance)","0","0","0","0.0","16","0","0","2","1","0.0","0","0","2","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Zombo","49817",null,null,"0","ADM2","Zombo","49817","UGA0512349817","2022","305666","43405","92311","159252","Endemic (under post-intervention surveillance)","0","0","0","0.0","21","0","0","5","5","0.0","0","0","5","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","OMORO","49818",null,null,"0","ADM2","OMORO","49818","UGA0512349818","2022","210638","29911","63613","109742","Endemic (under MDA)","177736","177736","170453","95.900000000000006","23","1","1","8","7","95.900000000000006","1","1","8","3","IVM","1","2"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","KAKUMIRO","49819",null,null,"0","ADM2","KAKUMIRO","49819","UGA0512649819","2022","376881","53517","113818","196355","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","KIBAALE","49820",null,null,"0","ADM2","KIBAALE","49820","UGA0512649820","2022","177430","25195","53584","92441","Endemic (under post-intervention surveillance)","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","RUBANDA","49821",null,null,"0","ADM2","RUBANDA","49821","UGA0512649821","2022","253843","36046","76661","132252","Endemic (under post-intervention surveillance)","0","0","0","0.0","3","0","0","2","2","0.0","0","0","2","1","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Kyotera","49823",null,null,"0","ADM2","Kyotera","49823","UGA0512449823","2022","205904","29238","62183","107276","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Butebo","49824",null,null,"0","ADM2","Butebo","49824","UGA0512549824","2022","183477","26054","55410","95592","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Nabilatuk","49826",null,null,"0","ADM2","Nabilatuk","49826","UGA0512349826","2022","88606","12582","26759","46164","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Pakwach","49827",null,null,"0","ADM2","Pakwach","49827","UGA0512349827","2022","188156","26718","56823","98029","Endemic (under post-intervention surveillance)","0","0","0","0.0","20","0","0","4","3","0.0","0","0","4","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Bunyangabu","49828",null,null,"0","ADM2","Bunyangabu","49828","UGA0512649828","2022","217824","30931","65783","113486","Endemic (under post-intervention surveillance)","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Rukiga","49829",null,null,"0","ADM2","Rukiga","49829","UGA0512649829","2022","129758","18426","39187","67604","Non-endemic","0","0","0","0.0","16","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Central Region","5124","Kassanda","49830",null,null,"0","ADM2","Kassanda","49830","UGA0512449830","2022","350039","49706","105712","182370","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Kapelebyong","49832",null,null,"0","ADM2","Kapelebyong","49832","UGA0512549832","2022","111391","15818","33640","58035","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Bugweri","49833",null,null,"0","ADM2","Bugweri","49833","UGA0512549833","2022","214740","30493","64851","111880","Non-endemic","0","0","0","0.0","6","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","Namisindwa","49834",null,null,"0","ADM2","Namisindwa","49834","UGA0512549834","2022","234707","33328","70882","122282","Non-endemic","0","0","0","0.0","13","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Kwania","49835",null,null,"0","ADM2","Kwania","49835","UGA0512349835","2022","233228","33118","70435","121512","Non-endemic","0","0","0","0.0","6","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","MadI-Okollo","49836",null,null,"0","ADM2","MadI-Okollo","49836","UGA0512349836","2022","176348","25041","53257","91877","Endemic (under post-intervention surveillance)","0","0","0","0.0","21","0","0","5","3","0.0","0","0","5","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Karenga","49837",null,null,"0","ADM2","Karenga","49837","UGA0512349837","2022","74798","10621","22589","38970","Non-endemic","0","0","0","0.0","6","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Northern Region","5123","Obongi","49838",null,null,"0","ADM2","Obongi","49838","UGA0512349838","2022","54861","7790","16568","28583","Endemic (under post-intervention surveillance)","0","0","0","0.0","20","0","0","5","5","0.0","0","0","5","5","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Kikuube","49839",null,null,"0","ADM2","Kikuube","49839","UGA0512649839","2022","337276","47893","101857","175721","Endemic (under post-intervention surveillance)","0","0","0","0.0","21","0","0","4","3","0.0","0","0","4","2","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Kitagwenda","49840",null,null,"0","ADM2","Kitagwenda","49840","UGA0512649840","2022","185139","26290","55912","96457","Endemic (under post-intervention surveillance)","0","0","0","0.0","15","0","0","0","0","0.0","0","0","0","0","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Kazo","49841",null,null,"0","ADM2","Kazo","49841","UGA0512649841","2022","224902","31936","67920","117174","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Western Region","5126","Rwampara","49842",null,null,"0","ADM2","Rwampara","49842","UGA0512649842","2022","163235","23179","49297","85045","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Uganda","44","UG","UG","UGA","Eastern Region","5125","KALAKI","49843",null,null,"0","ADM2","KALAKI","49843","UGA0512549843","2022","139345","19787","42082","72599","Non-endemic","0","0","0","0.0","7","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"